Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
108.159.15.20-192.168.43.10-443-52258-6,108.159.15.20,443,192.168.43.10,52258,6,2026-05-11T00:43:21.8111+05:30,38,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52631.578947,38.000000,0.000000,38.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,44,20,26315.789474,26315.789474,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,139,0,0,44,38.000000,0.000000,38.000000,38.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
108.159.15.20-192.168.43.10-443-52258-6,108.159.15.20,443,192.168.43.10,52258,6,2026-05-11T00:43:22.007752+05:30,83,1,1,1348,0,1348.000000,1348.000000,1348.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16240963.855422,24096.385542,83.000000,0.000000,83.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,32,20,12048.192771,12048.192771,0.000000,1348.000000,674.000000,953.179941,908552.000000,0,0,1,0,1,0,0,0,1.000000,674.000000,1348.000000,0.000000,0,0,0,0,0,0,0,0,0,0,139,0,1,32,83.000000,0.000000,83.000000,83.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
108.159.15.20-192.168.43.10-443-52258-6,108.159.15.20,443,192.168.43.10,52258,6,2026-05-11T00:43:22.492019+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,32,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,139,0,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-108.159.15.20-52258-443-6,192.168.43.10,52258,108.159.15.20,443,6,2026-05-11T00:43:22.492077+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
108.159.15.20-192.168.43.10-443-52258-6,108.159.15.20,443,192.168.43.10,52258,6,2026-05-11T00:43:22.527922+05:30,52,1,1,1348,0,1348.000000,1348.000000,1348.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25923076.923077,38461.538462,52.000000,0.000000,52.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,32,20,19230.769231,19230.769231,0.000000,1348.000000,674.000000,953.179941,908552.000000,0,0,1,0,1,0,0,0,1.000000,674.000000,1348.000000,0.000000,0,0,0,0,0,0,0,0,0,0,139,0,1,32,52.000000,0.000000,52.000000,52.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-104.18.32.47-34712-443-6,192.168.43.10,34712,104.18.32.47,443,6,2026-05-11T00:43:19.128223+05:30,7711402,12,10,5494,1752,1348.000000,0.000000,457.833333,479.579898,1534.000000,0.000000,175.200000,482.324188,939.647550,2.852918,367209.619048,869515.137214,4003399.000000,1.000000,7711402.000000,701036.545455,1165224.132213,4003399.000000,28.000000,3671366.000000,407929.555556,626151.018423,2001083.000000,1.000000,6,2,0,0,392,376,1.556137,1.296781,0.000000,1534.000000,329.363636,490.840537,240924.432900,1,2,0,8,21,0,0,0,0.000000,329.363636,457.833333,175.200000,0,0,0,0,0,0,6,2747,5,876,64240,17,7,32,7711402.000000,0.000000,7711402.000000,7711402.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
104.18.32.47-192.168.43.10-443-34712-6,104.18.32.47,443,192.168.43.10,34712,6,2026-05-11T00:43:26.91678+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,32,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,17,0,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-216.239.34.180-57436-443-6,192.168.43.10,57436,216.239.34.180,443,6,2026-05-11T00:43:47.420546+05:30,633000,11,14,1235,10865,718.000000,0.000000,112.272727,253.802321,1534.000000,0.000000,776.071429,684.798282,19115.323855,39.494471,26375.000000,76169.685257,355836.000000,0.000000,202243.000000,20224.300000,44774.424816,138006.000000,24.000000,577786.000000,44445.076923,100969.817228,355836.000000,0.000000,2,7,0,0,360,456,17.377567,22.116904,0.000000,1534.000000,484.000000,627.653102,393948.416667,1,2,0,9,24,0,0,0,1.000000,484.000000,112.272727,776.071429,0,0,0,9622,7,2950628,0,0,0,0,64240,1048,2,32,633000.000000,0.000000,633000.000000,633000.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-216.239.34.180-57436-443-6,192.168.43.10,57436,216.239.34.180,443,6,2026-05-11T00:43:48.05385+05:30,8296,3,0,24,0,24.000000,0.000000,8.000000,13.856406,0.000000,0.000000,0.000000,0.000000,2892.960463,361.620058,4148.000000,5495.633903,8034.000000,262.000000,8296.000000,4148.000000,5495.633903,8034.000000,262.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,96,0,361.620058,0.000000,0.000000,24.000000,8.000000,13.856406,192.000000,1,0,0,1,3,0,0,0,0.000000,8.000000,8.000000,0.000000,0,0,0,0,0,0,0,0,0,0,54,0,1,32,8296.000000,0.000000,8296.000000,8296.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
216.239.34.180-192.168.43.10-443-57436-6,216.239.34.180,443,192.168.43.10,57436,6,2026-05-11T00:43:48.116357+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
216.239.34.180-192.168.43.10-443-57436-6,216.239.34.180,443,192.168.43.10,57436,6,2026-05-11T00:43:48.11636+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-142.250.77.106-54326-443-6,192.168.43.10,54326,142.250.77.106,443,6,2026-05-11T00:43:47.457198+05:30,896579,6,7,1310,1592,740.000000,0.000000,218.333333,342.486009,1346.000000,0.000000,227.428571,499.723209,3236.747682,14.499559,74714.916667,179797.144633,634785.000000,3.000000,896456.000000,179291.200000,305657.529910,719468.000000,511.000000,834711.000000,139118.500000,246116.618356,634785.000000,3.000000,2,3,0,0,200,232,6.692104,7.807455,0.000000,1346.000000,223.230769,416.842327,173757.525641,1,2,0,5,12,0,0,0,1.000000,223.230769,218.333333,227.428571,0,0,0,0,0,0,0,0,0,0,64240,1046,2,32,896579.000000,0.000000,896579.000000,896579.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-142.250.77.106-54326-443-6,192.168.43.10,54326,142.250.77.106,443,6,2026-05-11T00:43:48.35487+05:30,122,2,0,24,0,24.000000,0.000000,12.000000,16.970563,0.000000,0.000000,0.000000,0.000000,196721.311475,16393.442623,122.000000,0.000000,122.000000,122.000000,122.000000,122.000000,0.000000,122.000000,122.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,64,0,16393.442623,0.000000,0.000000,24.000000,12.000000,16.970563,288.000000,1,0,0,1,2,0,0,0,0.000000,12.000000,12.000000,0.000000,0,0,0,0,0,0,0,0,0,0,66,0,1,32,122.000000,0.000000,122.000000,122.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
142.250.77.106-192.168.43.10-443-54326-6,142.250.77.106,443,192.168.43.10,54326,6,2026-05-11T00:43:48.437511+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-20.189.172.73-46938-443-6,192.168.43.10,46938,20.189.172.73,443,6,2026-05-11T00:43:52.539435+05:30,271948,2,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.031521,135974.000000,192193.037340,271875.000000,73.000000,271948.000000,271948.000000,0.000000,271948.000000,271948.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,60,40,7.354347,3.677174,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,1,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,64240,65535,0,20,271948.000000,0.000000,271948.000000,271948.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:43:54.914127+05:30,88,2,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34090.909091,44.000000,57.982756,85.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,40,20,22727.272727,11363.636364,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,1,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,88.000000,0.000000,88.000000,88.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.10-192.168.43.45-3455-49152-6,192.168.43.10,3455,192.168.43.45,49152,6,2026-05-11T00:43:54.914259+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:43:56.962037+05:30,78,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25641.025641,78.000000,0.000000,78.000000,78.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,12820.512821,12820.512821,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,78.000000,0.000000,78.000000,78.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:43:59.0096+05:30,80,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25000.000000,80.000000,0.000000,80.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,12500.000000,12500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,80.000000,0.000000,80.000000,80.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:00.955475+05:30,77,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25974.025974,77.000000,0.000000,77.000000,77.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,12987.012987,12987.012987,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,77.000000,0.000000,77.000000,77.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:03.003677+05:30,78,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25641.025641,78.000000,0.000000,78.000000,78.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,12820.512821,12820.512821,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,78.000000,0.000000,78.000000,78.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:04.949272+05:30,76,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26315.789474,76.000000,0.000000,76.000000,76.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,13157.894737,13157.894737,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,76.000000,0.000000,76.000000,76.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:07.099261+05:30,79,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25316.455696,79.000000,0.000000,79.000000,79.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,12658.227848,12658.227848,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,79.000000,0.000000,79.000000,79.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.10-13.107.5.93-52198-443-6,192.168.43.10,52198,13.107.5.93,443,6,2026-05-11T00:44:04.239843+05:30,4383595,12,13,1484,8280,623.000000,0.000000,123.666667,231.640919,1546.000000,0.000000,636.923077,648.816161,2227.395551,5.703082,182649.791667,817922.039092,4020229.000000,1.000000,4383595.000000,398508.636364,1201932.109190,4020229.000000,35.000000,284849.000000,23737.416667,36492.131043,84916.000000,1.000000,3,6,0,0,272,272,2.737479,2.965602,0.000000,1546.000000,390.560000,550.968774,303566.590000,1,2,0,9,24,0,0,0,1.000000,390.560000,123.666667,636.923077,0,0,0,4090,4,197356,12,1484,13,8280,64240,16389,3,20,4383595.000000,0.000000,4383595.000000,4383595.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
13.107.5.93-192.168.43.10-443-52198-6,13.107.5.93,443,192.168.43.10,52198,6,2026-05-11T00:44:08.794711+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,16389,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
13.107.5.93-192.168.43.10-443-52198-6,13.107.5.93,443,192.168.43.10,52198,6,2026-05-11T00:44:08.794712+05:30,46028,2,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.903624,15342.666667,26471.221172,45909.000000,59.000000,46028.000000,46028.000000,0.000000,46028.000000,46028.000000,60.000000,60.000000,0.000000,60.000000,60.000000,0,0,0,0,40,40,43.451812,43.451812,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,3,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,16389,81,0,20,46028.000000,0.000000,46028.000000,46028.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:08.904219+05:30,73,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27397.260274,73.000000,0.000000,73.000000,73.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,13698.630137,13698.630137,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,73.000000,0.000000,73.000000,73.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:10.990938+05:30,81,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24691.358025,81.000000,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,12345.679012,12345.679012,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,81.000000,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:12.905319+05:30,100,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000.000000,100.000000,0.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,10000.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,100.000000,0.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:15.086234+05:30,76,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26315.789474,76.000000,0.000000,76.000000,76.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,13157.894737,13157.894737,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,76.000000,0.000000,76.000000,76.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:16.902735+05:30,91,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21978.021978,91.000000,0.000000,91.000000,91.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,10989.010989,10989.010989,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,91.000000,0.000000,91.000000,91.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.45-192.168.43.10-49152-3455-6,192.168.43.45,49152,192.168.43.10,3455,6,2026-05-11T00:44:18.901589+05:30,74,1,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27027.027027,74.000000,0.000000,74.000000,74.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,20,13513.513514,13513.513514,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,1,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,74.000000,0.000000,74.000000,74.000000,0.000000,0.000000,0.000000,0.000000,Syn
192.168.43.10-34.202.28.138-51166-443-6,192.168.43.10,51166,34.202.28.138,443,6,2026-05-11T00:43:16.250692+05:30,64391227,40,62,8850,11169,1348.000000,0.000000,221.250000,415.555529,1534.000000,0.000000,180.145161,337.027354,310.896390,1.584067,637536.900990,4690169.124882,45016801.000000,0.000000,64391227.000000,1651057.102564,7558487.303440,45302483.000000,6.000000,64075802.000000,1050422.983607,6065631.726191,45382700.000000,0.000000,13,46,0,0,1300,1992,0.621203,0.962864,0.000000,1534.000000,196.264706,368.361153,135689.939138,1,2,0,59,101,0,0,0,1.000000,196.264706,221.250000,180.145161,5313,11,5334,7719,42,3598,20,4425,31,5584,64240,410,17,32,1602737.666667,2465598.892612,4441934.000000,380.000000,29791507.000000,21531817.265918,45016801.000000,14566213.000000,BENIGN
34.202.28.138-192.168.43.10-443-51166-6,34.202.28.138,443,192.168.43.10,51166,6,2026-05-11T00:44:20.642169+05:30,51,1,1,31,0,31.000000,31.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,607843.137255,39215.686275,51.000000,0.000000,51.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,32,20,19607.843137,19607.843137,0.000000,31.000000,15.500000,21.920310,480.500000,0,0,1,1,1,0,0,0,1.000000,15.500000,31.000000,0.000000,0,0,0,0,0,0,0,0,0,0,410,0,1,32,51.000000,0.000000,51.000000,51.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
34.202.28.138-192.168.43.10-443-51166-6,34.202.28.138,443,192.168.43.10,51166,6,2026-05-11T00:44:20.642955+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,32,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,410,0,0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
192.168.43.10-34.202.28.138-51166-443-6,192.168.43.10,51166,34.202.28.138,443,6,2026-05-11T00:44:20.64298+05:30,0,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,+Inf,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,20,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,BENIGN
